ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address (Unit #),Registered Address (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,PIC 1 Source,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,PIC 2 Source,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,PIC 3 Source,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,"13,01,2026",ENVY BEAUTY WELLNESS,ENVY BEAUTY WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-07-2017,53365916K,96022,47721,,,,,SME,https://www.facebook.com/envybeautysingapore/,https://www.instagram.com/explore/locations/178239238892733/envybeauty-singapore/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,587 BUKIT TIMAH ROAD,,,587 BUKIT TIMAH ROAD /37 CORONATION PLAZA 03-08 Singapore 269707,08/37,269707,,,,,65 6469 6286,envybeauty.sg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MOONLIGHT LASHES & EMBROIDERY,MOONLIGHT LASHES & EMBROIDERY,,TeleSales,Hazim,Offline Sources,Web Scrapping,11-04-2018,53380136B,96029,0,,,,,SME,https://www.facebook.com/leduyenbeauty,https://www.instagram.com/moonlight.lashes.sg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,110 COMMONWEALTH CRESCENT,,,110 COMMONWEALTH CRESCENT CRESCENT GREEN 02-276 Singapore 140110,276,140110,,,,,65 8128 9116,duyenbeauty1992@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",NIAN NIAN PTE. LTD.,NIAN NIAN,,TeleSales,Hazim,Offline Sources,Web Scrapping,14-04-2023,202314285H,96022,0,,,,https://www.tneplumbing.com/,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,17 BEDOK SOUTH ROAD,,,17 BEDOK SOUTH ROAD 01-573 Singapore 460017,573,460017,,,,,65 8503 7300,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",THE NAIL PRIME,THE NAIL PRIME,,TeleSales,Hazim,Offline Sources,Web Scrapping,26-05-2020,53413815B,96023,96029,,,,,SME,https://facebook.com/thenailprimesg,https://instagram.com/thenailprime,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,424 BUKIT BATOK WEST AVENUE 2,,,424 BUKIT BATOK WEST AVENUE 2 01-235 Singapore 650424,235,650424,,,,,65 9730 8885,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",WELLNESS21 PTE. LTD.,WELLNESS21,,TeleSales,Hazim,Offline Sources,Web Scrapping,09-05-2018,201815811M,96022,0,,,,http://wellness21.com/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 RAFFLES LINK,,,1 RAFFLES LINK ONE RAFFLES LINK B1-09 Singapore 039393,09,39393,,,,,65 6536 1221,healthfirst@wellness21.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",AMBER BEILA.COM,AMBER BEILACOM,,TeleSales,Hazim,Offline Sources,Web Scrapping,09-04-2021,53431969J,96022,0,,,,https://amberbeila.com/,SME,https://www.facebook.com/amberbeilasg,https://www.instagram.com/amberbeilasg,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,14 CHUN TIN ROAD,,,"14 CHUN TIN ROAD, HOOVER PARK Singapore 599601",,599601,,,,,65 8518 2833,enquiry@amberbeila.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SEASONLY BEAUTY CARE PRIVATE LIMITED,SEASONLY BEAUTY CARE,,TeleSales,Hazim,Offline Sources,Web Scrapping,19-09-2024,202438601G,96022,96023,,,,https://www.mycareersfuture.gov.sg/job/personal-care/beautician-seasonly-beauty-care-a196efeb19b8eead8be7e112d9cb8e33,Startbud,,https://www.instagram.com/seasonlybeautycare/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,9 KING ALBERT PARK,,,9 KING ALBERT PARK KAP 01-28 Singapore 598332,28,598332,,,,,65 8858 1818,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ADVANCED INNER CARE SOLUTIONS PTE. LTD.,ADVANCED INNER CARE,,TeleSales,Hazim,Offline Sources,Web Scrapping,27-07-2016,201620519E,96022,47721,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,608 TELOK BLANGAH ROAD,,,608 TELOK BLANGAH ROAD SKYLINE RESIDENCES 08-03 Singapore 109030,03,109030,,,,,65 9488 9510,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ONE BEAUTY SEED PTE. LTD.,ONE BEAUTY SEED,,TeleSales,Hazim,Offline Sources,Web Scrapping,25-03-2017,201708328R,96022,86202,,,,https://aceslink.com.sg/,SME,https://www.facebook.com/onebeautyseed/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,34 UPPER CROSS STREET,,,34 UPPER CROSS STREET CHIN SWEE VIEW 02-156 Singapore 050034,156,50034,,,,,65 6223 2167,welsonn.pias@rocketmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YVL WELLNESS PTE. LTD.,YVL WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,21-07-2018,201824950H,96022,0,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 ORCHARD BOULEVARD,,,1 ORCHARD BOULEVARD CAMDEN CENTRE 05-04 Singapore 248649,04,248649,,,,,65 6338 6168,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MIRACULOUS SKIN REVIVAL,MIRACULOUS SKIN REVIVAL,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-06-2024,53486445K,96029,0,,,,http://www.msrsingapore.com/,Startbud,,https://www.instagram.com/miraculous.skin.revival.msr/p/C8oSHVENdSL/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,414A FERNVALE LINK,,,414A FERNVALE LINK FERNVALE RIVERBOW 05-24 Singapore 791414,24,791414,,,,,65 8761 6729,msr.singapore@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",EX BEAUTY PTE. LTD.,EX BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,11-08-2016,201621915R,96022,0,,,,https://exbeauty.com.sg/,SME,,https://www.instagram.com/exbeautysg/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,18 SIN MING LANE,,,18 SIN MING LANE MIDVIEW CITY 08-31 Singapore 573960,31,573960,,,,,65 6265 7188,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",THE NAIL PLACE,THE NAIL PLACE,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-08-2021,53437767W,96023,96029,,,,,SME,https://www.facebook.com/thenailplacesalonsg/,https://www.instagram.com/thenailplacesalon/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,188B BEDOK NORTH STREET 4,,,188B BEDOK NORTH STREET 4 FENGSHAN GREENVILLE 14-80 Singapore 462188,80,462188,,,,,65 8661 8825,thenailplacesg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",93 LASH LOUNGE PRIVATE LIMITED,93 LASH LOUNGE,,TeleSales,Hazim,Offline Sources,Web Scrapping,21-01-2022,202202678M,96029,47721,,,,,SME,https://www.facebook.com/93lashloungetaiseng/,https://instagram.com/93lashlounge,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,11 IRVING PLACE,,,11 IRVING PLACE 01-06 Singapore 369551,06,369551,,,,,65 9721 5856,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LASHCIOUS,LASHCIOUS,,TeleSales,Hazim,Offline Sources,Web Scrapping,21-06-2018,53383398A,96022,0,,,,,SME,https://facebook.com/lashciousbys,https://www.instagram.com/lashcious.sg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,761 JURONG WEST STREET 74,,,761 JURONG WEST STREET 74 04-14 Singapore 640761,14,640761,,,,,65 9002 5515,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MIRACLESALLY,MIRACLESALLY,,TeleSales,Hazim,Offline Sources,Web Scrapping,29-06-2018,53383828B,96029,47721,,,,https://miracle2u.sg/,SME,https://www.facebook.com/MiracleSally4u,https://www.instagram.com/miracle2u77/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,138 ROBINSON ROAD,,,138 ROBINSON ROAD OXLEY TOWER 03-43 Singapore 068906,43,68906,,,,,65 8244 6433,miraclesallysg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SUITALL PROFESSIONAL BEAUTYCARE,SUITALL PROFESSIONAL BEAUTYCARE,,TeleSales,Hazim,Offline Sources,Web Scrapping,23-11-2018,53390377K,96022,96024,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,72 LORONG 5 TOA PAYOH,,,72 LORONG 5 TOA PAYOH TOA PAYOH VISTA 01-582 Singapore 310072,582,310072,,,,,65 6256 3363,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",DE AURORA QUEEN PTE. LTD.,DE AURORA QUEEN,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-07-2022,202223116N,96023,0,,,,,SME,https://www.facebook.com/deaurorabeauty/,https://www.instagram.com/deaurorabeauty_/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 MARINE PARADE CENTRAL,,,1 MARINE PARADE CENTRAL PARKWAY CENTRE 01-03 Singapore 449408,03,449408,,,,,65 6268 4555,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",M.YOUNG WELLNESS BEAUTY,MYOUNG WELLNESS BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,19-02-2023,53463202E,96029,0,,,,https://www.mycareersfuture.gov.sg/job/general-management/beautician-myoung-wellness-beauty-a8b801f8af70cb8e739503ca256f1c17,Startbud,,https://www.instagram.com/myoungwellness/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,520 SIMS AVENUE,,,520 SIMS AVENUE 01-05 Singapore 387580,05,387580,,,,,65 8855 9694,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",RYA DEE JAMU WELLNESS,RYA DEE JAMU WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-03-2023,53463776X,96024,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,751 JURONG WEST STREET 73,,,751 JURONG WEST STREET 73 12-183 Singapore 640751,183,640751,,,,,65 9055 5933,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BROWSBYRACH.SG,BROWSBYRACH,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-09-2020,53420014A,96029,0,,,,,SME,https://www.facebook.com/ibeaute.culture/videos/browsbyrachsg-brows-finally-done-thanks-babe-%F0%9D%93%B2%F0%9D%93%AB%F0%9D%93%AE%F0%9D%93%AA%F0%9D%93%BE%F0%9D%93%BD%F0%9D%93%AE%F0%9D%93%AC%F0%9D%93%BE%F0%9D%93%B5%F0%9D%93%BD%F0%9D%93%BE%F0%9D%93%BB%F0%9D%93%AE-far-east-plaza-05-10/291893238994941/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,14 SCOTTS ROAD,,,14 SCOTTS ROAD FAR EAST PLAZA 03-42 Singapore 228213,42,228213,,,,,65 8497 9128,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",COLORFUL UNICORN,COLORFUL UNICORN,,TeleSales,Hazim,Offline Sources,Web Scrapping,20-05-2017,53363096K,96029,0,,,,,SME,https://www.facebook.com/ColorfulUnicorn.yan,https://www.instagram.com/colorfulunicorn.sg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,166 WOODLANDS STREET 13,,,166 WOODLANDS STREET 13 01-541 Singapore 730166,541,730166,,,,,65 8802 8568,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",AURA NAILZ & LASH,AURA NAILZ & LASH,,TeleSales,Hazim,Offline Sources,Web Scrapping,29-06-2024,53487730C,96023,0,,,,,Startbud,,https://www.instagram.com/nailz.aura?igsh=bDM3MDY4cmE1dW5m,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,150 ORCHARD ROAD,,,486 SEGAR ROAD SEGAR GROVE 07-530 Singapore 670486,70,238841,,,,,65 9890 0052,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MJ WELLNESS PTE. LTD.,MJ WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-12-2016,201633114Z,96024,96022,,,,https://zuyuanmj.wixsite.com/website,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 PARK ROAD,,,1 PARK ROAD PEOPLE'S PARK COMPLEX 03-08 Singapore 059108,08,59108,,,,,65 6636 1136,bt11544@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",JULIELASHESNAILS,JULIELASHESNAILS,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-11-2023,53476031K,96023,0,,,,,Startbud,,https://www.instagram.com/julielashesnails.sg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,114 POTONG PASIR AVENUE 1,,,114 POTONG PASIR AVENUE 1 07-864 Singapore 350114,864,350114,,,,,65 8298 4676,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",DOR'S BEAUTY IMAGE,DORS BEAUTY IMAGE,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-06-2020,53414479M,96029,0,,,,,SME,https://www.facebook.com/dorsnailsalon/,https://www.instagram.com/dor_beautyyyy/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,91 LORONG 3 TOA PAYOH,,,91 LORONG 3 TOA PAYOH TOA PAYOH PALM SPRING 13-18 Singapore 310091,18,310091,,,,,65 6732 7423,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HAIRBITUE,HAIRBITUE,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-10-2019,53404080B,96022,96023,,,,https://www.mycareersfuture.gov.sg/job/general-management/supervisor-hairbitue-a94afe1ae1ece79eda2bfa22823acd8f,SME,https://www.facebook.com/hairbitue/,https://www.instagram.com/hairbitue/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,740 BEDOK RESERVOIR ROAD,,,740 BEDOK RESERVOIR ROAD 01-3181 Singapore 470740,3181,470740,,,,,65 6441 3305,hairbitue@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",J8 WELLNESS,J8 WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,08-12-2016,53351888A,96022,0,,,,https://wecreatetime.com/,SME,https://www.facebook.com/J8Wellness/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,170 UPPER BUKIT TIMAH ROAD,,,170 UPPER BUKIT TIMAH ROAD BUKIT TIMAH SHOPPING CENTRE 02-03 Singapore 588179,03,588179,,,,,65 6514 3135,info@syoujin.sg,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SG SPA PTE. LTD.,SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,19-11-2019,201939098Z,96024,47109,,,,,SME,https://www.facebook.com/sgspa237/,https://www.instagram.com/sgspa0889/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,237 SERANGOON AVENUE 3,,,237 SERANGOON AVENUE 3 01-116 Singapore 550237,116,550237,,,,,65 8868 0889,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",JING WELLNESS,JING WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,06-04-2024,53483728W,96024,0,,,,https://www.mycareersfuture.gov.sg/job/personal-care/supervisor-jing-wellness-42953c949953aa567b1db09ae57d27cb,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,803 KING GEORGE'S AVENUE,,,803 KING GEORGE'S AVENUE 02-202 Singapore 200803,202,200803,,,,,65 6358 3678,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",QUEEN YENNY BEAUTY SALON PTE. LTD.,QUEEN YENNY BEAUTY SALON,,TeleSales,Hazim,Offline Sources,Web Scrapping,12-01-2016,201600718G,96022,96023,,,,,SME,,https://www.instagram.com/queen.yenny/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,26 WOODLANDS INDUSTRIAL PARK E5,,,"26, WOODLANDS INDUSTRIAL PARK E5, WOODLANDS INDUSTRIAL PARK E Singapore 757802",,757802,,,,,65 6352 6177,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BEAUTY BY DEVI PTE. LTD.,BEAUTY BY DEVI,,TeleSales,Hazim,Offline Sources,Web Scrapping,13-05-2022,202216560C,96022,68105,,,,https://www.mycareersfuture.gov.sg/job/personal-care/beautician-d-beauty-mantra-f85e4f8a60da6002773581ce4dfe2b8b,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,75 SYED ALWI ROAD,,,75 SYED ALWI ROAD 01 Singapore 207654,,207654,,,,,65 9004 5611,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",DIYA'S BEAUTY,DIYAS BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,29-01-2019,53393166E,96022,0,,,,,SME,https://www.facebook.com/p/Diyas-beauty-100063778825701/,https://www.instagram.com/diyas_mackup_and_hair/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,966 JURONG WEST STREET 93,,,966 JURONG WEST STREET 93 01-225 Singapore 640966,225,640966,,,,,65 8508 0118,divyalumbhani001@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",WORKS OF ART SINGAPORE,WORKS OF ART,,TeleSales,Hazim,Offline Sources,Web Scrapping,09-06-2023,53468728L,96029,0,,,,https://artworks.com.sg/,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,32 MARGARET DRIVE,,,32 MARGARET DRIVE 02-222 Singapore 140032,222,140032,,,,,65 6970 7422,oneholland@artworks.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",A&K BEAUTY,A&K BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,12-08-2020,53418622W,96023,96022,,,,,SME,https://www.facebook.com/p/AK-Beauty-Salon-100063679687998/,https://www.instagram.com/abeautyk/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,253 JURONG EAST STREET 24,,,253 JURONG EAST STREET 24 YUHUA VILLAGE 01-217 Singapore 600253,217,600253,,,,,65 8855 8385,akbeauty8385@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BEAUTY DIARY EYELASHES,BEAUTY DIARY EYELASHES,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-04-2020,53411702C,96022,96029,,,,,SME,https://www.facebook.com/Beautydiarieslashbrows/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,3 NEW BUGIS STREET,,,3 NEW BUGIS STREET -97 03-94 Singapore 188867,94-97,188867,,,,,65 8752 8515,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HFS NURTURE PTE. LTD.,HFS NURTURE,,TeleSales,Hazim,Offline Sources,Web Scrapping,25-03-2024,202411736D,96022,96021,,,,https://www.hfsnurture.com/,Startbud,https://www.facebook.com/people/HFS-Nurture/61561232532382/,https://www.instagram.com/hfsnurture/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,190 MIDDLE ROAD,,,190 MIDDLE ROAD FORTUNE CENTRE 15-02 Singapore 188979,02,188979,,,,,65 8918 8866,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",VITALY BEAUTY GROUP PTE. LTD.,VITALY BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,31-10-2020,202034892C,96029,47721,,,,https://vitalyhairsolutions.com/,SME,https://www.facebook.com/Vitalyhairsolutions/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,51 CUPPAGE ROAD,,,51 CUPPAGE ROAD /11 51 CUPPAGE ROAD 01-10 Singapore 229469,10/11,229469,,,,,65 6246 8849,vitalysalon@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SKIN FITNESS PTE. LTD.,SKIN FITNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,20-02-2017,201704659D,96029,70209,,,,https://skinfitness.com.sg/,SME,https://www.facebook.com/skinfitness.com.sg,https://www.instagram.com/skinfitness_sg/,https://sg.linkedin.com/company/skinfitness,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 SHENTON WAY,,,1 SHENTON WAY ONE SHENTON 01-03 Singapore 068803,03,68803,,,,,65 8893 3108,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MEGA BEAUTY INTERNATIONAL PTE. LTD.,MEGA BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,09-03-2016,201606174K,96029,96021,,,,https://www.vaniday.com.sg/salons/cloverbythespa,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,30 STURDEE ROAD,,,226C ANG MO KIO AVENUE 1 KEBUN BARU MALL 01-661 Singapore 563226,02,207852,,,,,65 6223 1876,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",V SPA,V SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-10-2019,53404162X,96024,96022,,,,,SME,https://www.facebook.com/vspabeautywellness/,https://www.instagram.com/newvspa_official/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,123 RANGOON ROAD,,,123 RANGOON ROAD SUITES 123 01-01 Singapore 218401,01,218401,,,,,65 6348 6643,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
